# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Wed Sep 14 21:20:54 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's G, G_BP and G_RP (Vegamags)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	9.0000	2.12107754	2.1211	1.9355	3.6726	2.4715	-0.069	0.004	0.548	-0.690	3.27566981	3
	0.015200	9.0000	2.12134480	2.1213	1.9755	3.6700	2.4210	-0.169	-0.087	0.466	-0.788	3.27568293	3
	0.015200	9.0000	2.12160826	2.1216	2.0156	3.6671	2.3697	-0.269	-0.177	0.385	-0.885	3.27569580	3
	0.015200	9.0000	2.12186766	2.1219	2.0558	3.6644	2.3184	-0.369	-0.267	0.304	-0.983	3.27570844	3
	0.015200	9.0000	2.12211728	2.1221	2.0950	3.6616	2.2681	-0.467	-0.355	0.226	-1.078	3.27572060	3
	0.015200	9.0000	2.12239933	2.1224	2.1401	3.6583	2.2100	-0.580	-0.454	0.138	-1.186	3.27573442	3
	0.015200	9.0000	2.12264371	2.1226	2.1799	3.6554	2.1588	-0.680	-0.542	0.061	-1.282	3.27574658	3
	0.015200	9.0000	2.12292910	2.1229	2.2270	3.6519	2.0974	-0.798	-0.645	-0.030	-1.395	3.27576041	3
	0.015200	9.0000	2.12317777	2.1232	2.2693	3.6487	2.0426	-0.903	-0.737	-0.110	-1.495	3.27577257	3
	0.015200	9.0000	2.12342334	2.1234	2.3118	3.6455	1.9874	-1.010	-0.828	-0.189	-1.596	3.27578473	3
	0.015200	9.0000	2.12368441	2.1237	2.3563	3.6421	1.9292	-1.121	-0.923	-0.270	-1.701	3.27579737	3
	0.015200	9.0000	2.12391353	2.1239	2.3946	3.6391	1.8790	-1.217	-1.005	-0.339	-1.792	3.27580857	3
	0.015200	9.0000	2.12418747	2.1242	2.4382	3.6358	1.8220	-1.326	-1.096	-0.416	-1.893	3.27582192	3
	0.015200	9.0000	2.12455416	2.1246	2.4831	3.6322	1.7631	-1.438	-1.190	-0.495	-1.998	3.27584004	3
	0.015200	9.0000	2.12456965	2.1246	2.4844	3.6321	1.7613	-1.441	-1.193	-0.497	-2.001	3.27584076	4
	0.015200	9.0000	2.12463927	2.1246	2.4518	3.6348	1.8047	-1.359	-1.125	-0.441	-1.925	3.27584410	4
	0.015200	9.0000	2.12465930	2.1247	2.4215	3.6371	1.8443	-1.284	-1.061	-0.387	-1.854	3.27584505	4
	0.015200	9.0000	2.12467670	2.1247	2.3912	3.6395	1.8840	-1.208	-0.998	-0.334	-1.784	3.27584600	4
	0.015200	9.0000	2.12470198	2.1247	2.3509	3.6427	1.9372	-1.107	-0.913	-0.262	-1.689	3.27584720	4
	0.015200	9.0000	2.12473440	2.1247	2.3017	3.6465	2.0017	-0.984	-0.807	-0.172	-1.573	3.27584863	4
	0.015200	9.0000	2.12477803	2.1248	2.2506	3.6504	2.0683	-0.856	-0.697	-0.077	-1.452	3.27585077	4
	0.015200	9.0000	2.12482357	2.1248	2.2114	3.6534	2.1196	-0.759	-0.612	-0.003	-1.358	3.27585316	4
	0.015200	9.0000	2.12489319	2.1249	2.1628	3.6571	2.1829	-0.637	-0.506	0.091	-1.242	3.27585649	4
	0.015200	9.0000	2.12496018	2.1250	2.1243	3.6600	2.2330	-0.541	-0.422	0.164	-1.150	3.27585983	4
	0.015200	9.0000	2.12503791	2.1250	2.0859	3.6629	2.2830	-0.445	-0.337	0.240	-1.057	3.27586365	4
	0.015200	9.0000	2.12515306	2.1252	2.0385	3.6663	2.3443	-0.326	-0.231	0.334	-0.942	3.27586913	4
	0.015200	9.0000	2.12530303	2.1253	1.9909	3.6699	2.4060	-0.207	-0.126	0.428	-0.826	3.27587652	4
	0.015200	9.0000	2.12552643	2.1255	1.9428	3.6733	2.4680	-0.087	-0.017	0.525	-0.709	3.27588749	4
	0.015200	9.0000	2.12593913	2.1259	1.8872	3.6774	2.5399	0.052	0.108	0.638	-0.573	3.27590752	4
	0.015200	9.0000	2.12629366	2.1263	1.8414	3.6807	2.5990	0.166	0.211	0.732	-0.462	3.27592492	4
	0.015200	9.0000	2.12660027	2.1266	1.8021	3.6836	2.6499	0.265	0.301	0.814	-0.366	3.27593970	4
	0.015200	9.0000	2.12703800	2.1270	1.7540	3.6870	2.7119	0.385	0.410	0.914	-0.249	3.27596116	4
	0.015200	9.0000	2.12766576	2.1277	1.7042	3.6908	2.7768	0.510	0.523	1.017	-0.127	3.27599168	4
	0.015200	9.0000	2.12855744	2.1286	1.6557	3.6945	2.8405	0.631	0.634	1.119	-0.007	3.27603507	4
	0.015200	9.0000	2.12980747	2.1298	1.6169	3.6978	2.8927	0.728	0.722	1.198	0.088	3.27609587	4
	0.015200	9.0000	2.13060594	2.1306	1.6065	3.6988	2.9073	0.754	0.746	1.219	0.114	3.27613449	5
	0.015200	9.0000	2.15000010	2.1500	1.6320	3.6991	2.8867	0.690	0.681	1.154	0.050	3.27706480	5
	0.015200	9.0000	2.15375972	2.1538	1.6373	3.6991	2.8823	0.677	0.668	1.140	0.037	3.27724290	5
	0.015200	9.0000	2.18356347	2.1836	1.6793	3.6997	2.8485	0.572	0.561	1.032	-0.068	3.27862644	5
	0.015200	9.0000	2.20000005	2.2000	1.7063	3.6997	2.8248	0.504	0.494	0.965	-0.135	3.27936959	5
	0.015200	9.0000	2.20920563	2.2092	1.7218	3.6996	2.8109	0.466	0.455	0.926	-0.174	3.27977967	5
	0.015200	9.0000	2.22989082	2.2299	1.7592	3.6991	2.7756	0.372	0.363	0.835	-0.268	3.28068614	5
	0.015200	9.0000	2.25000000	2.2500	1.7974	3.6982	2.7375	0.276	0.270	0.745	-0.363	3.28154731	5
	0.015200	9.0000	2.26346660	2.2635	1.8253	3.6970	2.7075	0.207	0.203	0.681	-0.432	3.28211331	6
	0.015200	9.0000	2.26884127	2.2688	1.8379	3.6962	2.6928	0.175	0.174	0.653	-0.463	3.28233695	6
	0.015200	9.0000	2.28254652	2.2825	1.8759	3.6932	2.6453	0.080	0.087	0.574	-0.557	3.28290129	6
	0.015200	9.0000	2.28997850	2.2900	1.8957	3.6921	2.6224	0.031	0.041	0.531	-0.606	3.28320360	6
	0.015200	9.0000	2.29517388	2.2952	1.9336	3.6879	2.5690	-0.064	-0.042	0.459	-0.697	3.28341365	6
	0.015200	9.0000	2.29671049	2.2967	1.9767	3.6835	2.5085	-0.172	-0.136	0.377	-0.802	3.28347564	6
	0.015200	9.0000	2.29732823	2.2973	2.0182	3.6796	2.4513	-0.276	-0.228	0.297	-0.904	3.28350043	6
	0.015200	9.0000	2.29762697	2.2976	2.0620	3.6756	2.3918	-0.385	-0.324	0.213	-1.010	3.28351235	6
	0.015200	9.0000	2.29775763	2.2978	2.1019	3.6722	2.3381	-0.485	-0.412	0.136	-1.107	3.28351760	6
	0.015200	9.0000	2.29782224	2.2978	2.1358	3.6694	2.2930	-0.570	-0.487	0.070	-1.190	3.28352022	6
	0.015200	9.0000	2.29785275	2.2979	2.1574	3.6675	2.2640	-0.624	-0.534	0.029	-1.242	3.28352141	7
	0.015200	9.0000	2.29787421	2.2979	2.1742	3.6662	2.2418	-0.666	-0.571	-0.003	-1.282	3.28352237	7
	0.015200	9.0000	2.29798412	2.2980	2.1839	3.6655	2.2294	-0.690	-0.592	-0.023	-1.306	3.28352690	7
	0.015200	9.0000	2.29821992	2.2982	2.1572	3.6677	2.2650	-0.623	-0.534	0.028	-1.242	3.28353620	7
	0.015200	9.0000	2.29999995	2.3000	2.1621	3.6673	2.2589	-0.635	-0.545	0.019	-1.253	3.28360772	7
	0.015200	9.0000	2.30041003	2.3004	2.1661	3.6670	2.2537	-0.645	-0.554	0.011	-1.263	3.28362417	7
	0.015200	9.0000	2.30145836	2.3015	2.1983	3.6644	2.2114	-0.726	-0.624	-0.051	-1.341	3.28366613	7
	0.015200	9.0000	2.30241442	2.3024	2.2383	3.6612	2.1586	-0.826	-0.712	-0.128	-1.437	3.28370428	7
	0.015200	9.0000	2.30319357	2.3032	2.2814	3.6577	2.1016	-0.933	-0.805	-0.209	-1.540	3.28373551	7
	0.015200	9.0000	2.30378366	2.3038	2.3229	3.6543	2.0467	-1.037	-0.895	-0.287	-1.639	3.28375912	7
	0.015200	9.0000	2.30426407	2.3043	2.3642	3.6510	1.9923	-1.140	-0.984	-0.365	-1.738	3.28377819	7
	0.015200	9.0000	2.30463481	2.3046	2.4051	3.6476	1.9378	-1.243	-1.071	-0.438	-1.834	3.28379297	7
	0.015200	9.0000	2.30485559	2.3049	2.4400	3.6447	1.8913	-1.330	-1.145	-0.500	-1.917	3.28380179	7
	0.015200	9.0000	2.30510402	2.3051	2.4783	3.6416	1.8408	-1.426	-1.227	-0.569	-2.007	3.28381181	7
	0.015200	9.0000	2.30537224	2.3054	2.5151	3.6385	1.7918	-1.518	-1.304	-0.634	-2.093	3.28382254	7
	0.015200	9.0000	2.30564570	2.3056	2.5539	3.6353	1.7402	-1.615	-1.384	-0.700	-2.183	3.28383350	7
